110047	4100
110048	4100
110049	4100
110053	4100
110059	4100
110112	4100
110123	4100
110124	4100
110125	4100
110126	4100
110127	4100
110128	4100
110130	4200
110131	4200
110177	4100
110180	4100
110181	4100
110182	4100
110184	4100
110187	4100
110190	4100
110207	4100
110224	4100
110225	4100
110226	4100
110234	4100
110235	4100
110236	4100
110237	4100
110238	4100
110239	4100
110244	4100
110245	4100
110246	4100
110252	4100
110253	4100
110254	4100
110255	6002
110256	6002
110257	6002
110258	4100
110259	4100
110260	4100
110264	4100
110265	4100
110268	4200
110269	4200
110299	4100
110300	4100
110301	4100
110302	4100
110303	4100
110320	4100
110321	4100
110322	4100
110337	4100
110338	4100
110339	4100
110340	4200
110341	4200
110343	4100
110344	4100
110345	4100
110383	6002
110384	6002
110385	6002
110392	4200
110393	4200
110398	4100
110399	4100
110400	4100
110404	4100
110405	4100
110406	4100
110410	4100
110468	4100
110469	4100
110470	4200
110471	4200
110475	4100
110478	4100
110480	4100
110481	4100
110482	4100
110483	4100
110484	4100
110485	4100
110486	4100
110487	4100
110488	4100
110497	4100
110498	4100
110499	4100
110504	4100
110510	4100
110511	4100
110512	4100
110513	4100
110514	4100
110515	4100
110516	6000
110526	4100
110529	4100
110530	4100
110531	4100
110532	4100
110535	4100
110536	4100
110537	4100
110581	4100
110597	4100
110598	4100
110599	4100
110602	4100
110603	4100
110604	4100
110616	4100
110617	4100
110618	4100
110631	4100
110632	4200
110633	4200
110634	4100
110635	4100
110636	4100
110649	4100
110650	4100
110651	4100
110652	4100
110653	4100
110654	4100
110691	4100
110692	4100
110693	4100
110694	4100
110695	4100
110696	4100
110697	4100
110702	4100
110705	4100
110706	4100
110707	4100
110708	4100
110709	4100
110710	4100
110711	4100
110712	4100
110713	4100
110714	4100
110726	4100
110727	4100
110728	4100
110729	4100
110788	4200
110789	4200
110790	4100
110804	4100
110810	4100
110816	4100
110825	4100
110826	4100
110827	4100
110828	4100
110829	4100
110830	4100
110831	4100
110832	4100
110833	4100
110834	4100
110838	4100
110839	4100
110840	4100
110841	4100
110842	4100
110843	4100
110844	4100
110845	4100
110846	4100
110847	4100
110848	4100
110849	4100
110850	4100
110851	4100
110852	4100
110856	4100
110875	4200
110876	4200
110877	4100
110878	4100
110879	4100
110880	4200
110881	4200
110882	4100
110883	4100
110884	4100
110885	4100
110886	4100
110887	4100
110890	4100
110896	4100
110897	4100
110898	4100
110900	4100
110901	4100
110902	4100
110903	4100
110913	4100
110914	4100
110915	4100
110921	4100
110922	4100
110923	4100
110934	4100
110935	4100
110936	4100
110963	4100
110964	4100
110965	4100
110967	4100
110968	4100
110969	4100
110970	4100
110977	4100
110982	4100
110985	4100
110988	4200
110989	4200
110995	4100
110996	4100
110997	4100
110999	4100
111018	4100
111020	4100
111021	4100
111022	4100
111024	4100
111079	4100
111100	4100
111101	4100
111102	4100
111119	4100
111120	4100
111121	4100
111134	4100
111135	4100
111136	4100
111140	4100
111159	4100
111160	4100
111161	4100
111162	4100
111163	4100
111164	4100
111165	4100
111166	4100
111167	4100
111168	4100
111171	4100
111172	4200
111173	4200
111174	4100
111175	4100
111176	4100
111183	4200
111184	4200
111193	4100
111256	6000
111257	6000
111258	6000
111265	4100
111283	4100
111284	4100
111285	4100
111322	4100
111323	4100
111324	4100
111328	4100
111329	4100
111330	4100
111376	4100
111380	4100
111381	4100
111382	4100
111385	4100
111388	4100
111404	4200
111405	4200
111409	4200
111410	4200
111412	5000
111413	5000
111414	5000
111419	4100
111422	4100
111423	4100
111556	4100
111557	4100
111558	4100
111559	4100
111563	4100
111564	4100
111565	4100
111566	4100
111570	4100
111571	4100
111572	4100
111573	4100
111574	4100
111575	4100
111576	4100
111577	4100
111578	4100
111579	4100
111580	4100
111581	4100
111582	4100
111583	4100
111584	4100
111598	4100
111599	4100
111600	4100
111601	4100
111602	4100
111603	4100
111613	4100
111614	4100
111615	4100
111631	4200
111632	4200
111633	4100
111634	4100
111636	4200
111637	4200
111650	4100
111682	4200
111683	4200
111684	4200
111685	4200
111733	4200
111734	4200
111735	4100
111736	4100
111767	4100
111782	4100
111783	4100
111784	4100
111788	4100
111789	4100
111790	4100
111791	4100
111792	4100
111793	4100
111794	4100
111795	4100
111796	4100
111803	4100
111816	4100
111817	4100
111818	4100
111819	4100
111820	4100
111821	4100
111875	4100
111876	4100
111877	4100
111879	4100
111880	4100
111881	4100
111882	4100
111883	4100
111884	4100
111912	4100
111913	4100
111914	4100
111915	4200
111916	4200
111917	4200
111918	4200
111919	4200
111920	4200
111921	4200
111922	4200
111923	4200
111924	4200
111925	4200
111926	4200
111927	4200
111928	4200
111929	4200
111930	4200
111931	4200
111932	4200
111933	4100
111934	4100
111935	4100
111943	4200
111944	4200
111950	4100
111951	4100
111952	4100
112048	4200
112049	4200
112050	4100
112053	4100
112054	4100
112055	4100
112067	4100
112068	4100
112069	4100
112070	4200
112071	4200
112072	4200
112073	4200
112074	4100
112075	4100
112076	4100
112077	4200
112078	4200
112079	4100
112082	4100
112086	4200
112087	4200
112088	4200
112089	4200
112166	4100
112167	4100
112168	4100
112172	4100
112173	4100
112174	4100
112181	4100
112182	4200
112183	4200
112184	4200
112185	4200
112186	4100
112187	4100
112188	4100
112189	4100
112190	4100
112191	4100
112193	4100
112233	4100
112248	4100
112249	4100
112250	4100
112251	4100
112252	4100
112253	4100
112254	4200
112255	4200
112256	4100
112257	4100
112258	4100
112262	4100
112263	4100
112264	4100
112300	4100
112303	4100
112304	4100
112305	4100
112306	4100
112307	4200
112308	4200
112309	4100
112310	4100
112311	4100
112312	4200
112313	4200
112314	4200
112315	4200
112316	4200
112317	4200
112318	4200
112319	4200
112320	4200
112321	4200
112322	4200
112323	4200
112326	4200
112327	4200
112332	4100
112333	4100
112334	4100
112337	4200
112338	4200
112339	4100
112342	4100
112345	4100
112349	4200
112350	4200
112351	4100
112352	4100
112353	4100
112354	4100
112355	4100
112356	4100
112360	4100
112361	4100
112362	4100
112363	4200
112364	4200
112365	4200
112366	4200
112367	4200
112368	4200
112372	4200
112373	4200
112376	4200
112377	4200
112378	4200
112379	4200
112380	4200
112381	4200
112384	4100
112385	4100
112386	4100
112390	4100
112391	4100
112392	4100
112405	4200
112406	4200
112417	4100
112418	4100
112419	4100
112422	4100
112425	4100
112426	4100
112427	4100
112441	4100
112531	4100
112532	4100
112533	4100
112535	4100
112538	4200
112539	4200
112598	4200
112599	4200
112600	4100
112601	4100
112602	4100
112613	4100
112614	4100
112615	4100
112616	4100
112621	4100
112624	4100
112629	4100
112630	4100
112631	4100
112637	4100
112638	4100
112639	4100
112641	6000
112642	6000
112643	6000
112657	4100
112658	4100
112659	4100
112660	4100
112662	4100
112669	4100
112670	4100
112671	4100
112694	4100
112695	4100
112696	4100
112768	4100
112771	4100
112776	4100
112777	4100
112778	4100
112787	4100
112788	4100
112789	4100
112790	4100
112812	4100
112813	4100
112814	4100
112816	4100
112824	4200
112825	4200
112828	4100
112829	4100
112830	4100
112892	4100
112895	4200
112896	4200
112909	4100
112912	4100
112920	6000
112921	4100
112922	4100
112923	4100
112926	4100
112937	4100
112938	4100
112939	4100
112946	4100
112947	4100
112948	4100
112950	4200
112951	4200
113015	4200
113016	4200
113027	4100
113034	4100
113035	4100
113036	4100
113040	4200
113041	4200
113050	4100
113051	4100
113052	4100
113053	4100
113054	4100
113055	4100
113058	4100
113059	4100
113060	4100
113064	4100
113065	4100
113066	4100
113067	4200
113068	4200
113069	4100
113070	4100
113071	4100
113075	4100
113076	4100
113077	4100
113078	4100
113079	4100
113080	4100
113081	4100
113082	4100
113083	4100
113084	4100
113099	4200
113100	4200
113102	4100
113103	4100
113104	4100
113105	4200
113106	4200
113107	4100
113108	4100
113109	4100
113110	4100
113111	4100
113112	4100
113113	4200
113114	4200
113126	4100
113127	4100
113128	4100
113130	4100
113131	4100
113132	4100
113135	4100
113136	4100
113137	4100
113146	4100
113147	4100
113148	4100
113160	4100
113161	4100
113162	4100
113172	4200
113173	4200
113250	4100
113278	4100
113279	4100
113280	4100
113287	4100
113288	4100
113289	4100
113290	4100
113291	4100
113292	4100
113373	4100
113374	4100
113375	4100
113386	4200
113387	4200
113388	4100
113398	4100
113401	4100
113466	6000
113467	6000
113468	6000
113486	4100
113502	4100
113577	4100
113578	4100
113579	4100
113596	4100
113597	4100
113598	4100
113602	4100
113627	4100
113628	4100
113631	4100
113632	4100
113633	4100
113634	4100
113641	4100
113642	4100
113643	4100
113644	4200
113645	4200
113686	4100
113687	4100
113688	4100
113696	4100
113697	4100
113698	4100
113699	4100
113768	4200
113769	4200
113770	4200
113771	4200
113774	4200
113775	4200
113776	4100
113781	4100
113782	4100
113783	4100
113784	4200
113785	4200
113789	4100
113790	4100
113791	4100
113792	4200
113793	4200
113799	4100
113800	4100
113801	4100
113802	4100
113803	4100
113804	4100
113805	4100
113806	4100
113807	4100
113809	4100
113812	4100
113825	4100
113826	4100
113827	4100
113841	4100
113842	4100
113843	4100
113851	4100
113852	4100
113853	4100
113854	4100
113855	4100
113856	4100
113860	4100
113861	4100
113862	4100
113867	4200
113868	4200
113873	4100
113874	4100
113875	4100
113884	4100
113889	4100
113890	4100
113891	4100
113896	4100
113900	4100
113906	4100
113931	4100
113932	4100
113933	4100
113935	4100
113936	4100
113937	4100
113939	4200
113940	4200
113944	4200
113945	4200
113951	4100
113954	4100
113960	4100
113961	4100
113962	4100
114045	4100
114046	4100
114047	4100
114067	4200
114068	4200
114079	4100
114080	4100
114081	4100
114117	4100
114128	4100
114129	4100
114130	4100
114160	4100
114161	4100
114203	4100
114209	4100
114215	4100
114223	4200
114224	4200
114339	5000
114340	5000
114341	5000
114382	4100
114387	4100
114395	4100
114409	4200
114410	4200
114411	4200
114412	4200
114413	4200
114414	4200
114418	4200
114419	4200
114429	4200
114430	4200
114431	4100
114432	4100
114433	4100
114434	4100
114435	4100
114436	4100
114437	4100
114442	4100
114443	4100
114444	4100
114451	4100
114452	4100
114453	4100
114454	4100
114455	4200
114456	4200
114464	4100
114465	4100
114466	4100
114483	4200
114484	4200
114487	4100
114488	4100
114489	4100
114490	4100
114492	4100
114494	4100
114497	4100
114498	4100
114499	4100
114502	4100
114503	4100
114504	4100
114528	4100
114541	4100
114542	4100
114543	4100
114544	4100
114545	4100
114546	4100
114555	4100
114576	4100
114577	4100
114578	4100
114579	4100
114580	4100
114581	4100
114582	4100
114583	4100
114584	4100
114585	4100
114586	4100
114587	4100
114588	4200
114589	4200
114590	4100
114607	4100
114608	4100
114609	4100
114610	4100
114611	4100
114612	4100
114615	4100
114616	4100
114617	4100
114636	4100
114642	4100
114645	4100
114652	4100
114653	4100
114654	4100
114659	4100
114662	4100
114692	4100
114704	4100
114786	4100
114794	4100
114806	4100
114826	4100
114835	4200
114836	4200
114837	4100
114838	4100
114839	4100
114841	4100
114842	4100
114843	4100
114845	4100
114846	4100
114847	4100
114848	4200
114849	4200
114854	4100
114855	4100
114856	4100
114857	4100
114901	4100
114928	4100
114929	4100
114930	4100
114937	4100
114938	4100
114939	4100
114944	4200
114945	4200
114947	4100
114948	4100
114949	4100
114951	4100
114954	4100
114957	4100
114961	4200
114962	4200
114978	4100
115072	4200
115073	4200
115074	4200
115075	4200
115101	4200
115102	4200
115106	4200
115107	4200
115108	4200
115109	4200
115143	4100
115149	4200
115150	4200
115197	4100
115248	4200
115249	4200
115250	4100
115251	4100
115254	4100
115255	4100
115256	4100
115257	4100
115258	4100
115259	4100
115261	4100
115262	4100
115263	4100
115264	4100
115267	4100
115270	4100
115271	4100
115272	4100
115273	4100
115274	4100
115275	4100
115276	4100
115277	4100
115278	4100
115295	4100
115296	4100
115297	4100
115299	4100
115302	4100
115305	4100
115308	4100
115322	4100
115331	4100
115332	4100
115333	4100
115341	4100
115354	4100
115355	4100
115356	4100
115362	4200
115363	4200
115364	4200
115365	4200
115368	4200
115369	4200
115370	4200
115371	4200
115382	4100
115391	4100
115392	4100
115393	4100
115398	4100
115399	4100
115400	4100
115460	4100
115461	4100
115462	4100
115474	4100
115475	4100
115476	4100
115485	4100
115555	4100
115556	4100
115557	4100
115559	6000
115560	4100
115561	4100
115562	4100
115567	4100
115568	4100
115569	4100
115571	4100
115585	4100
115591	4100
115594	4100
115595	4100
115596	4100
115650	4100
115656	4100
115658	4100
115709	4200
115710	4200
115724	4100
115725	4100
115726	4100
115729	4100
115730	4100
115731	4100
115740	4200
115741	4200
115742	4200
115743	4200
115750	4200
115751	4200
115752	4200
115753	4200
115754	4200
115755	4200
115756	4200
115757	4200
115759	4200
115760	4200
115794	4100
115795	4100
115796	4100
115797	4100
115798	4100
115799	4100
115800	4100
115801	4100
115802	4100
115810	4100
115821	4100
115822	4100
115823	4100
115824	4100
115825	4100
115826	4100
115827	4100
115828	4100
115829	4100
115833	4100
115834	4100
115835	4100
115836	4100
115837	4100
115838	4100
115839	4100
115842	4100
115845	4100
115848	4100
115855	4100
115856	4100
115857	4100
115862	4200
115863	4200
115864	4200
115865	4200
115868	4200
115869	4200
115870	4200
115871	4200
115872	4200
115873	4200
115874	4200
115875	4200
115876	4200
115877	4200
115878	4200
115879	4200
115880	4100
115888	4200
115889	4200
115893	4100
115894	4100
115895	4100
115905	4200
115906	4200
115907	4200
115908	4200
115909	4200
115910	4200
115916	4100
115919	4100
115920	4100
115921	4100
115922	4100
115923	4100
115924	4100
115925	4100
115926	4100
115927	4100
115931	4200
115932	4200
115933	4200
115934	4200
116008	4100
116030	4100
116037	4200
116038	4200
116039	4200
116040	4200
116042	4200
116043	4200
116084	4200
116085	4200
116086	4200
116087	4200
116088	4200
116089	4200
116090	4200
116091	4200
116092	4200
116093	4200
116094	4200
116095	4200
116096	4200
116097	4200
116098	4200
116099	4200
116107	4100
116108	4100
116109	4100
116115	4100
116116	4100
116117	4100
116122	6000
116125	4100
116128	4100
116131	4100
116135	4100
116136	4100
116137	4100
116138	4100
116139	4100
116140	4100
116141	4100
116142	4100
116143	4100
116166	4200
116167	4200
116168	4200
116169	4200
116170	4100
116177	4100
116178	4100
116179	4100
116219	4100
116220	4100
116221	4100
116225	4100
116228	4100
116231	4100
116237	4100
116366	4100
116367	4100
116368	4100
116402	4100
116403	4100
116404	4100
116405	4100
116406	4100
116407	4100
116411	4100
116412	4100
116413	4100
116920	4100
116921	4100
116922	4100
116923	4100
116924	4100
116925	4100
116926	4100
116927	4100
116928	4100
116929	4100
116930	4100
116931	4100
116932	4100
116933	4100
116934	4100
116935	4100
116936	4100
116937	4100
116938	4100
116939	4100
116940	4100
116941	4100
116942	4100
116943	4100
116971	4100
105163	9710
105579	9710
105960	9710
106510	9710
106923	9610
107258	9710
107264	9710
107445	9610
107548	9710
107598	9710
107599	9710
107600	9710
107620	9710
107624	9710
107645	9710
107696	9710
107697	9710
107698	9710
107725	9710
107831	9710
107837	9710
107946	9710
107949	9710
107995	9710
108029	9710
108030	9710
108100	9710
108231	9710
108232	9710
108234	9710
108242	9610
108249	9710
108266	9710
108310	9710
108320	9710
108328	9710
108342	9710
108343	9710
108344	9710
108345	9710
108373	9710
108376	9710
108379	9710
108414	9610
108440	9610
108474	9610
108477	9610
108639	9710
108643	9710
108760	9710
108838	9610
108879	9710
108929	9710
108953	9710
108958	9710
109065	9710
109073	9710
109136	9710
109218	9610
109225	9710
109226	9710
109233	9710
109238	9710
109248	9710
109445	9710
109498	9710
109531	9710
109554	9710
109558	9710
109616	9710
109650	9710
109859	9710
109887	9710
109894	9710
109955	9710
110035	9710
110038	9710
110041	9710
110213	9710
110223	9710
110227	9710
110228	9710
110258	9710
110265	9710
110301	9710
110322	9710
110337	9710
110342	9710
110387	9710
110388	9710
110389	9710
110430	9710
110431	9710
110432	9710
110433	9710
110434	9710
110435	9710
110436	9710
110437	9710
110438	9710
110439	9710
110440	9710
110441	9710
110442	9710
110486	9710
110489	9710
110490	9710
110492	9710
110493	9710
110494	9710
110495	9710
110496	9710
110497	9710
110510	9710
110513	9710
110521	9710
110526	9710
110535	9710
110597	9710
110601	9710
110602	9710
110605	9710
110610	9610
110613	9710
110628	9710
110630	9710
110632	9710
110633	9710
110648	9710
110649	9710
110650	9710
110691	9710
110694	9710
110697	9710
110698	9710
110706	9710
110724	9710
110725	9710
110726	9710
110729	9710
110790	9610
110793	9710
110816	9610
110824	9710
110825	9710
110828	9710
110831	9710
110832	9710
110841	9710
110844	9710
110847	9710
110850	9710
110856	9710
110882	9610
110896	9710
110913	9610
110916	9610
110990	9610
110995	9710
110998	9710
110999	9710
111018	9710
111023	9710
111079	9610
111103	9610
111119	9710
111270	9710
111282	9710
111420	9710
111437	9710
111556	9710
111559	9610
111563	9710
111566	9710
111570	9710
111573	9710
111576	9710
111598	9710
111601	9710
111619	9710
111633	9710
111637	9710
111743	9710
111776	9710
111788	9710
111791	9710
111794	9710
111816	9710
111819	9710
111900	9610
111910	9710
111911	9710
111919	9710
111920	9710
111921	9710
111922	9710
111923	9710
111924	9710
111925	9710
111926	9710
111943	9610
112024	9710
112053	9710
112059	9710
112060	9710
112072	9710
112074	9710
112078	9710
112079	9710
112082	9710
112124	9710
112175	9710
112186	9710
112189	9710
112240	9610
112248	9710
112251	9710
112256	9710
112262	9710
112306	9710
112307	9710
112308	9710
112309	9710
112314	9710
112315	9710
112316	9710
112318	9710
112319	9710
112320	9710
112321	9710
112332	9710
112338	9710
112342	9710
112360	9710
112363	9710
112390	9710
112393	9610
112441	9710
112521	9710
112523	9710
112524	9710
112525	9710
112526	9710
112527	9710
112531	9710
112613	9710
112616	9710
112621	9710
112624	9710
112629	9710
112641	8710
112660	9710
112661	9710
112669	9610
112694	9710
112776	9710
112788	9710
112902	9710
112937	9710
113026	9710
113034	9710
113037	9710
113053	9710
113060	9710
113072	9710
113075	9710
113098	9710
113107	9710
113110	9710
113126	9710
113129	9710
113130	9710
113150	9610
113160	9710
113254	9610
113278	9710
113281	9710
113287	9710
113373	9710
113386	9710
113476	9710
113502	9710
113577	9710
113644	9710
113645	9710
113799	9710
113802	9710
113876	9710
113884	9710
113887	9710
113893	9710
113896	9710
113931	9710
113960	9710
113964	9710
113968	9610
114022	9610
114048	9710
114079	9710
114108	9710
114117	9710
114120	9710
114212	9710
114220	9710
114223	9710
114224	9710
114339	7710
114391	9710
114392	9710
114420	9610
114425	9710
114473	9710
114475	9710
114484	9710
114490	9710
114501	9610
114525	9710
114528	9710
114542	9710
114544	9710
114555	9710
114559	9710
114560	9710
114561	9710
114562	9710
114563	9710
114564	9710
114565	9710
114566	9710
114567	9710
114568	9710
114569	9710
114570	9710
114571	9710
114572	9710
114573	9710
114574	9710
114575	9710
114576	9710
114579	9710
114586	9710
114592	9710
114607	9710
114610	9710
114615	9710
114620	9710
114630	9610
114631	9710
114632	9710
114642	9710
114652	9610
114653	9610
114654	9610
114656	9710
114704	9710
114707	9710
114710	9610
114781	9710
114786	9710
114802	9710
114816	9610
114830	9710
114834	9710
114837	9710
114845	9710
114854	9710
114900	9610
114931	9710
114934	9710
114937	9710
114940	9710
114944	9710
114945	9710
114978	9710
115063	9610
115110	9710
115141	9710
115142	9710
115152	9710
115197	9710
115248	9710
115249	9710
115254	9710
115257	9710
115261	9710
115264	9710
115270	9710
115273	9710
115293	9610
115311	9710
115330	9710
115331	9710
115337	9610
115339	9710
115354	9710
115380	9710
115381	9610
115382	9710
115391	9710
115398	9710
115401	9710
115474	9710
115558	9710
115564	9610
115572	9610
115676	9710
115797	9710
115800	9710
115821	9710
115824	9710
115827	9710
115836	9710
115913	9710
115914	9710
115990	9710
116110	9610
116135	9710
116138	9710
116141	9710
116239	9710
116240	9710
116366	9710
116402	9710
116405	9710
116411	9710
116649	9710
116656	9710
